,Store Name,Street Address,Borough,Year Awarded,Council District,NTA,2010 Census Bureau FIPS County Code,2010 NYC Borough Code,2010 Census Tract,PUMA,Code
1906,Bangla Supermarket,1211,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
1907,Bangla Supermarket,1211,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
1908,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
1909,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
1910,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
1911,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
1912,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
1913,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
1914,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
1915,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
1916,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
1917,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
1918,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
1919,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
1920,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
1921,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
1922,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
1923,Claribel Deli & Grocery,241,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
1924,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
1925,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
1926,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
1927,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
1928,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
1929,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
1930,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
1931,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
1932,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
1933,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
1934,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
1935,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
1936,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
1937,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
1938,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
1939,Dari's Grocery,224,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
1940,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
1941,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
1942,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
1943,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
1944,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
1945,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
1946,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
1947,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
1948,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
1949,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
1950,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
1951,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
1952,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
1953,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
1954,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
1955,Four Star Supermarket,1075,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
1956,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
1957,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
1958,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
1959,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
1960,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
1961,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
1962,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
1963,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
1964,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
1965,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
1966,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
1967,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
1968,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
1969,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
1970,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
1971,Fulton Gourmet Deli and Grill,3336,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
1972,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
1973,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
1974,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
1975,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
1976,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
1977,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
1978,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
1979,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
1980,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
1981,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
1982,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
1983,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
1984,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
1985,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
1986,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
1987,J.T. Deli Grocery,1145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
1988,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
1989,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
1990,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
1991,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
1992,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
1993,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
1994,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
1995,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
1996,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
1997,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
1998,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
1999,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
2000,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
2001,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
2002,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
2003,Los Chamona Deli Grocery,576,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
2004,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
2005,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
2006,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
2007,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
2008,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
2009,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
2010,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
2011,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
2012,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
2013,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
2014,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
2015,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
2016,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
2017,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
2018,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
2019,Melendez Deli Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
2020,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
2021,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
2022,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
2023,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
2024,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
2025,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
2026,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
2027,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
2028,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
2029,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
2030,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
2031,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
2032,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
2033,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
2034,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
2035,New Way Grocery,145,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
2036,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
2037,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
2038,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
2039,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
2040,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
2041,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
2042,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
2043,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
2044,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
2045,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
2046,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
2047,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
2048,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
2049,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
2050,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
2051,Reyes & G Mini Market,120,Brooklyn,2015.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
2052,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
2053,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
2054,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
2055,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
2056,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
2057,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
2058,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
2059,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
2060,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
2061,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
2062,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
2063,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
2064,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
2065,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
2066,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
2067,Habibi Gourmet Deli,2761,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
2068,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
2069,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
2070,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
2071,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
2072,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
2073,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
2074,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
2075,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
2076,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
2077,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
2078,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
2079,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
2080,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
2081,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
2082,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
2083,J & K Grocery,2737,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
2084,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
2085,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
2086,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
2087,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
2088,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
2089,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
2090,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
2091,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
2092,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
2093,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
2094,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
2095,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
2096,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
2097,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118800.0,4008.0,BK83
2098,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,119000.0,4008.0,BK83
2099,Marien Groceries Corp.,99,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,120200.0,4008.0,BK83
2100,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114201.0,4008.0,BK83
2101,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114202.0,4008.0,BK83
2102,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,114600.0,4008.0,BK83
2103,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117201.0,4008.0,BK83
2104,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117202.0,4008.0,BK83
2105,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117400.0,4008.0,BK83
2106,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117601.0,4008.0,BK83
2107,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117602.0,4008.0,BK83
2108,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,117800.0,4008.0,BK83
2109,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118201.0,4008.0,BK83
2110,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118202.0,4008.0,BK83
2111,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118400.0,4008.0,BK83
2112,Shorty Meat Farm,2949,Brooklyn,2016.0,37.0,Cypress Hills-City Line,47.0,3.0,118600.0,4008.0,BK83
